temperature_c,humidity_pct,rainfall_mm,stagnant_water,population_density,prior_cases_30d,risk_level
32.8,64.0,96.0,1,1068.0,4,2
23.7,64.0,67.0,0,3720.0,4,2
24.6,42.0,103.0,1,802.0,2,2
32.7,30.0,205.0,1,1721.0,3,2
28.9,63.0,151.0,0,563.0,1,2
36.0,63.0,82.0,0,829.0,3,1
16.4,46.0,101.0,1,364.0,4,1
26.7,23.0,34.0,0,2305.0,4,1
27.2,95.0,23.0,1,945.0,1,2
30.0,70.0,79.0,0,2033.0,0,2
26.0,78.0,19.0,0,2112.0,4,2
28.5,63.0,44.0,0,1017.0,0,2
32.0,26.0,53.0,0,1563.0,2,0
22.7,39.0,52.0,0,2673.0,0,0
32.1,72.0,98.0,0,3955.0,2,2
23.1,87.0,94.0,0,1959.0,0,2
27.9,58.0,56.0,0,526.0,4,2
17.1,80.0,38.0,0,551.0,2,0
18.9,15.0,59.0,0,955.0,5,0
22.9,32.0,94.0,1,2362.0,3,2
18.7,68.0,242.0,1,1460.0,3,2
25.5,71.0,98.0,0,636.0,6,2
33.6,53.0,82.0,0,567.0,5,1
25.9,92.0,111.0,1,720.0,2,2
28.2,34.0,88.0,1,1188.0,1,2
38.9,65.0,30.0,0,503.0,4,0
28.4,60.0,123.0,0,613.0,2,2
27.3,55.0,64.0,1,517.0,4,2
21.2,76.0,68.0,1,813.0,0,2
28.7,60.0,113.0,0,1832.0,5,2
32.1,11.0,35.0,1,1713.0,2,1
23.1,64.0,8.0,1,1786.0,3,2
28.5,77.0,115.0,0,1422.0,3,2
19.5,35.0,13.0,1,704.0,3,0
29.1,80.0,75.0,0,1913.0,2,2
25.0,62.0,148.0,1,3663.0,5,2
29.8,36.0,67.0,1,1868.0,3,2
15.4,68.0,118.0,0,4575.0,3,2
26.8,38.0,35.0,0,422.0,4,1
31.8,68.0,86.0,0,330.0,1,1
29.9,80.0,39.0,1,1068.0,2,2
25.7,100.0,76.0,0,50.0,3,2
11.9,74.0,62.0,0,645.0,5,1
35.0,45.0,23.0,1,1644.0,7,1
20.8,23.0,103.0,1,975.0,2,1
33.0,76.0,9.0,0,1605.0,2,1
22.2,52.0,22.0,1,469.0,2,1
20.7,10.0,135.0,0,2381.0,1,0
26.0,51.0,26.0,0,946.0,5,1
17.6,39.0,85.0,1,1835.0,2,1
19.5,100.0,124.0,0,1726.0,5,2
33.7,43.0,148.0,1,1640.0,1,2
32.2,58.0,22.0,0,4800.0,2,2
21.3,63.0,90.0,0,1477.0,2,1
23.5,68.0,33.0,0,1235.0,3,1
14.9,87.0,22.0,0,259.0,3,0
24.4,72.0,47.0,1,1448.0,2,2
23.5,53.0,96.0,0,2324.0,5,2
35.9,51.0,95.0,1,1530.0,3,1
27.6,49.0,17.0,0,647.0,3,1
27.6,100.0,110.0,1,1052.0,1,2
29.5,63.0,26.0,0,665.0,3,2
23.8,69.0,180.0,0,3583.0,2,2
30.8,64.0,40.0,0,561.0,0,1
29.9,26.0,234.0,0,2339.0,3,2
28.3,97.0,157.0,0,1173.0,1,2
29.6,43.0,68.0,0,2424.0,2,2
39.3,62.0,49.0,0,1418.0,3,0
12.8,70.0,155.0,0,1978.0,5,2
19.8,37.0,33.0,0,1101.0,4,0
24.2,58.0,72.0,0,105.0,2,1
32.2,70.0,118.0,1,1343.0,0,2
27.2,100.0,59.0,0,882.0,2,2
31.2,35.0,80.0,0,514.0,7,1
26.2,80.0,167.0,0,1518.0,3,2
22.7,87.0,67.0,0,2300.0,5,2
31.0,41.0,51.0,0,150.0,1,0
24.9,71.0,16.0,0,884.0,5,2
33.4,88.0,21.0,0,1432.0,4,1
19.7,93.0,101.0,1,4238.0,1,2
35.3,42.0,43.0,0,628.0,5,0
32.0,68.0,37.0,0,651.0,1,1
25.6,100.0,151.0,0,403.0,6,2
19.3,45.0,41.0,0,710.0,2,0
23.5,87.0,47.0,0,1799.0,4,2
25.7,92.0,94.0,0,486.0,2,2
33.4,100.0,9.0,1,1398.0,4,2
25.8,41.0,143.0,0,947.0,6,2
31.8,59.0,29.0,0,1776.0,3,1
23.2,81.0,200.0,0,840.0,3,2
25.8,76.0,163.0,1,165.0,2,2
26.3,25.0,41.0,1,977.0,4,2
42.0,100.0,57.0,1,705.0,4,2
34.0,50.0,116.0,0,2386.0,3,1
30.5,43.0,62.0,1,1337.0,0,2
29.8,91.0,34.0,1,1661.0,5,2
35.0,57.0,152.0,1,1141.0,3,2
17.7,100.0,183.0,1,2710.0,3,2
12.7,61.0,169.0,1,410.0,2,1
28.9,65.0,119.0,0,608.0,2,2
24.8,59.0,91.0,1,2249.0,4,2
22.3,40.0,83.0,0,2718.0,1,1
31.2,79.0,137.0,0,1110.0,6,2
13.9,84.0,54.0,0,218.0,6,1
33.1,80.0,25.0,1,165.0,4,2
35.9,77.0,85.0,0,366.0,3,1
20.1,90.0,44.0,0,386.0,1,1
37.4,55.0,5.0,0,1248.0,4,0
32.8,88.0,29.0,0,1319.0,2,1
25.2,80.0,48.0,1,372.0,3,2
25.8,63.0,57.0,0,3416.0,2,2
27.1,54.0,8.0,1,2602.0,3,2
28.2,59.0,109.0,0,1115.0,1,2
29.5,40.0,83.0,0,1218.0,1,1
38.2,79.0,70.0,1,274.0,1,1
23.4,71.0,113.0,1,744.0,2,2
27.0,65.0,144.0,0,2793.0,4,2
28.2,71.0,24.0,1,439.0,3,2
18.0,96.0,248.0,1,1494.0,1,2
30.1,68.0,76.0,0,3703.0,2,2
24.3,86.0,34.0,1,628.0,1,2
29.9,84.0,64.0,0,1752.0,4,2
25.8,53.0,73.0,0,1726.0,3,2
33.2,88.0,50.0,0,544.0,3,1
17.4,72.0,48.0,0,2583.0,0,1
15.5,74.0,20.0,1,2244.0,1,1
33.7,61.0,54.0,1,2723.0,3,2
25.1,34.0,20.0,1,2782.0,1,2
32.5,21.0,37.0,0,776.0,6,0
42.0,38.0,45.0,0,898.0,4,0
24.9,73.0,114.0,0,2020.0,3,2
24.6,52.0,144.0,0,629.0,4,2
28.5,45.0,327.0,0,501.0,2,2
18.0,66.0,129.0,0,2326.0,2,1
24.6,52.0,24.0,1,3619.0,3,2
31.5,86.0,65.0,0,1868.0,2,2
24.7,89.0,210.0,1,269.0,3,2
26.6,87.0,78.0,0,3121.0,2,2
16.2,77.0,24.0,1,982.0,4,1
31.6,45.0,78.0,1,1418.0,5,2
35.5,69.0,122.0,1,2902.0,3,2
14.5,67.0,57.0,0,1596.0,4,1
30.0,74.0,45.0,1,2849.0,2,2
32.9,63.0,31.0,0,857.0,6,1
27.9,73.0,30.0,1,615.0,5,2
29.0,64.0,107.0,0,924.0,2,2
35.4,89.0,38.0,0,587.0,4,1
38.1,43.0,97.0,1,1507.0,2,1
28.6,67.0,17.0,1,1297.0,4,2
20.0,68.0,221.0,1,1525.0,1,2
25.4,49.0,56.0,0,389.0,1,1
27.9,51.0,66.0,1,1319.0,1,2
19.6,50.0,109.0,1,768.0,4,1
30.8,79.0,26.0,0,3729.0,3,2
21.6,45.0,125.0,1,976.0,1,1
38.2,43.0,67.0,0,2537.0,2,0
19.1,41.0,272.0,1,1829.0,1,1
41.8,65.0,51.0,0,2313.0,4,1
20.2,39.0,38.0,0,830.0,1,0
15.1,56.0,84.0,0,486.0,1,0
34.2,73.0,66.0,0,1013.0,4,1
21.5,81.0,121.0,1,1279.0,1,2
29.2,100.0,208.0,0,1095.0,4,2
28.2,59.0,48.0,1,1321.0,6,2
19.6,79.0,69.0,0,1655.0,1,1
12.5,71.0,8.0,0,379.0,3,0
24.6,57.0,24.0,0,2783.0,2,1
30.6,51.0,30.0,1,1584.0,4,2
24.7,71.0,67.0,0,1133.0,4,2
26.4,77.0,88.0,0,178.0,2,2
30.5,59.0,62.0,0,4296.0,3,2
16.5,62.0,126.0,1,2448.0,2,2
23.9,93.0,17.0,1,1254.0,4,2
35.1,99.0,165.0,0,1684.0,4,2
23.6,58.0,235.0,1,759.0,1,2
27.9,71.0,39.0,0,635.0,3,2
23.5,82.0,38.0,0,3294.0,6,2
25.1,64.0,79.0,0,1874.0,0,2
27.0,54.0,124.0,0,3306.0,2,2
19.2,70.0,35.0,0,1034.0,3,0
36.1,81.0,115.0,1,1091.0,1,2
31.6,72.0,66.0,0,942.0,6,2
34.9,66.0,132.0,1,2823.0,1,2
26.1,40.0,60.0,0,2460.0,2,2
17.2,71.0,75.0,0,2185.0,5,1
24.3,56.0,182.0,0,903.0,1,1
29.9,72.0,82.0,1,557.0,5,2
31.6,52.0,5.0,0,552.0,2,0
26.6,57.0,80.0,1,3310.0,3,2
19.7,100.0,118.0,0,2578.0,5,2
33.0,70.0,20.0,0,1540.0,5,1
26.0,14.0,59.0,0,263.0,4,1
24.8,91.0,26.0,0,772.0,2,2
27.9,38.0,124.0,0,596.0,3,2
28.8,48.0,68.0,1,884.0,5,2
26.4,63.0,137.0,1,1259.0,3,2
32.0,86.0,42.0,0,2793.0,3,2
31.9,70.0,55.0,0,1412.0,2,2
30.7,32.0,75.0,0,2181.0,5,2
23.4,74.0,99.0,1,1230.0,4,2
23.3,56.0,35.0,0,928.0,4,1
25.7,60.0,41.0,0,873.0,2,1
31.2,54.0,13.0,0,1454.0,2,1
20.3,46.0,87.0,0,3110.0,5,1
28.9,46.0,85.0,0,1201.0,3,2
28.1,80.0,70.0,1,1004.0,0,2
30.0,49.0,24.0,0,3946.0,1,2
29.0,40.0,27.0,0,431.0,3,1
29.4,51.0,62.0,0,736.0,0,1
24.3,63.0,132.0,1,973.0,4,2
17.1,75.0,116.0,0,2145.0,2,1
24.1,71.0,67.0,1,1928.0,2,2
30.7,61.0,143.0,0,534.0,2,2
34.9,48.0,150.0,1,1278.0,3,2
27.1,44.0,85.0,1,2846.0,3,2
37.1,84.0,23.0,1,808.0,4,2
28.3,76.0,159.0,0,2112.0,4,2
24.9,76.0,54.0,0,2311.0,2,2
28.0,70.0,27.0,0,768.0,3,2
26.2,72.0,36.0,1,1107.0,2,2
38.9,67.0,11.0,0,1332.0,4,0
26.1,50.0,82.0,0,430.0,4,2
26.0,100.0,63.0,1,2028.0,1,2
22.0,36.0,117.0,0,1717.0,0,0
33.3,38.0,145.0,0,483.0,2,0
19.1,75.0,174.0,0,694.0,3,1
18.6,72.0,197.0,1,1268.0,4,2
18.1,100.0,29.0,0,252.0,2,0
18.9,71.0,196.0,0,2215.0,4,2
29.0,67.0,72.0,0,5309.0,4,2
27.3,85.0,41.0,0,1774.0,2,2
18.6,100.0,98.0,0,3220.0,1,2
26.7,77.0,10.0,1,1862.0,3,2
28.4,39.0,178.0,0,389.0,2,2
26.8,100.0,102.0,1,831.0,3,2
11.2,67.0,91.0,0,3195.0,2,1
32.2,69.0,48.0,0,1262.0,2,1
30.7,21.0,101.0,0,2363.0,4,2
26.7,50.0,114.0,0,1221.0,2,2
34.6,46.0,54.0,0,652.0,3,0
33.6,56.0,59.0,0,1946.0,4,1
17.9,82.0,88.0,1,1543.0,5,2
32.5,28.0,82.0,1,3248.0,4,2
22.3,22.0,139.0,1,1260.0,2,1
19.5,95.0,74.0,1,571.0,2,2
29.0,75.0,120.0,1,674.0,2,2
22.0,62.0,62.0,1,857.0,1,1
33.0,77.0,41.0,0,1035.0,3,1
28.8,59.0,17.0,0,2997.0,5,2
35.3,44.0,28.0,0,1698.0,3,0
25.7,39.0,85.0,0,1466.0,6,2
33.1,66.0,122.0,1,1580.0,5,2
24.4,66.0,76.0,1,469.0,4,2
34.0,48.0,71.0,0,1112.0,3,0
29.6,81.0,75.0,0,1298.0,2,2
25.6,80.0,46.0,0,4219.0,2,2
37.7,33.0,29.0,0,724.0,3,0
21.4,88.0,74.0,0,373.0,6,2
26.1,61.0,3.0,0,3325.0,3,2
30.7,54.0,37.0,1,276.0,2,2
30.7,77.0,15.0,0,933.0,6,2
20.3,56.0,31.0,0,1208.0,2,0
18.8,26.0,4.0,0,1272.0,5,0
23.9,53.0,124.0,0,1270.0,5,2
27.7,48.0,77.0,0,1083.0,6,2
23.7,58.0,115.0,1,1381.0,2,2
27.6,73.0,215.0,0,3104.0,2,2
35.3,47.0,124.0,1,1236.0,3,1
29.0,90.0,21.0,0,1497.0,2,2
26.6,66.0,32.0,0,197.0,1,1
30.8,75.0,49.0,1,1059.0,0,2
23.9,54.0,40.0,1,2290.0,1,2
23.2,92.0,98.0,1,4081.0,1,2
23.8,82.0,186.0,0,1002.0,4,2
27.3,38.0,158.0,0,985.0,3,2
35.4,59.0,32.0,0,975.0,2,0
32.6,100.0,19.0,1,570.0,3,2
33.2,99.0,186.0,1,928.0,4,2
19.4,68.0,159.0,0,1097.0,3,1
23.3,88.0,47.0,0,1092.0,6,2
34.3,57.0,111.0,1,586.0,2,2
27.4,85.0,90.0,0,217.0,1,2
21.4,41.0,27.0,1,238.0,1,0
33.3,35.0,23.0,0,1226.0,1,0
17.3,100.0,123.0,1,434.0,5,2
30.0,77.0,88.0,0,165.0,3,2
19.6,51.0,15.0,0,754.0,2,0
31.7,79.0,18.0,0,558.0,2,1
26.4,74.0,147.0,0,1176.0,4,2
31.8,31.0,40.0,0,175.0,3,0
22.9,71.0,55.0,0,85.0,4,1
17.0,80.0,20.0,0,1086.0,4,0
23.8,100.0,114.0,0,611.0,2,2
19.2,56.0,69.0,0,5604.0,4,2
26.2,26.0,48.0,1,1417.0,3,2
24.7,47.0,183.0,1,1488.0,2,2
34.7,49.0,21.0,0,1291.0,0,0
21.9,55.0,60.0,0,1241.0,3,1
23.0,66.0,201.0,0,927.0,4,2
22.3,70.0,217.0,1,842.0,3,2
31.2,100.0,73.0,0,495.0,2,2
28.2,24.0,153.0,1,1089.0,6,2
16.2,20.0,109.0,0,959.0,7,0
40.5,56.0,80.0,0,776.0,0,0
32.2,38.0,291.0,1,1465.0,6,2
24.4,55.0,32.0,0,1275.0,6,1
14.7,27.0,103.0,0,364.0,3,0
27.6,96.0,44.0,0,1149.0,4,2
24.7,100.0,27.0,0,726.0,6,2
24.2,64.0,75.0,0,1618.0,2,2
30.3,100.0,87.0,1,2682.0,2,2
30.8,100.0,49.0,0,1143.0,4,2
39.6,62.0,58.0,1,554.0,4,1
19.5,75.0,101.0,1,2996.0,2,2
33.8,37.0,15.0,1,2699.0,0,1
20.3,52.0,13.0,0,1586.0,1,0
31.3,92.0,68.0,0,406.0,4,2
26.9,78.0,80.0,1,1237.0,2,2
30.7,65.0,33.0,0,238.0,3,1
32.2,73.0,87.0,1,1455.0,5,2
19.1,83.0,47.0,0,2406.0,2,1
18.3,89.0,151.0,0,1045.0,1,1
28.6,60.0,23.0,1,489.0,4,2
15.7,58.0,102.0,0,660.0,2,0
30.4,68.0,16.0,0,2742.0,5,2
28.7,46.0,175.0,0,382.0,5,2
17.3,57.0,341.0,0,619.0,0,0
30.9,81.0,7.0,0,2997.0,5,2
31.0,74.0,214.0,0,950.0,9,2
20.4,92.0,142.0,0,1080.0,5,2
31.0,56.0,26.0,0,888.0,2,1
25.5,97.0,4.0,0,468.0,3,2
16.8,54.0,144.0,1,310.0,1,1
34.2,52.0,35.0,1,1146.0,4,1
27.5,36.0,164.0,0,3376.0,4,2
36.2,16.0,117.0,0,381.0,5,0
21.9,77.0,19.0,1,570.0,3,2
26.1,66.0,25.0,1,3891.0,2,2
28.9,76.0,72.0,1,1767.0,1,2
33.4,63.0,95.0,0,4592.0,0,2
23.5,60.0,32.0,1,2138.0,2,2
30.6,71.0,38.0,0,3215.0,2,2
22.1,90.0,146.0,0,2507.0,2,2
35.0,80.0,82.0,0,715.0,5,1
12.5,99.0,43.0,0,1443.0,3,1
34.5,76.0,49.0,1,879.0,5,2
22.2,53.0,55.0,1,1876.0,1,1
18.0,100.0,90.0,0,1786.0,3,1
39.1,93.0,114.0,0,1287.0,2,1
24.0,69.0,12.0,0,1073.0,4,1
26.4,78.0,29.0,1,1215.0,3,2
32.0,76.0,6.0,0,1392.0,3,1
30.0,43.0,37.0,1,1597.0,6,2
30.9,66.0,26.0,0,1089.0,1,1
28.6,67.0,34.0,0,938.0,2,2
22.5,88.0,124.0,0,2515.0,3,2
29.7,61.0,108.0,1,1827.0,4,2
40.2,74.0,53.0,1,474.0,3,1
31.3,100.0,36.0,0,554.0,3,2
25.2,70.0,100.0,0,1490.0,3,2
24.9,80.0,23.0,1,839.0,2,2
27.0,80.0,133.0,0,1381.0,4,2
20.7,63.0,42.0,0,466.0,3,0
34.1,68.0,45.0,0,598.0,4,1
23.0,62.0,48.0,0,1626.0,5,1
29.8,40.0,232.0,0,1918.0,3,2
42.0,62.0,20.0,0,993.0,2,0
22.9,47.0,31.0,1,514.0,4,1
24.3,71.0,14.0,0,542.0,8,2
29.2,89.0,43.0,1,751.0,0,2
33.0,100.0,74.0,0,537.0,4,2
21.3,56.0,17.0,0,810.0,4,0
30.4,69.0,63.0,1,2402.0,4,2
29.2,55.0,91.0,0,1832.0,4,2
19.6,43.0,56.0,1,1813.0,4,1
23.8,67.0,108.0,1,1001.0,3,2
34.3,23.0,155.0,1,1601.0,5,2
23.5,80.0,70.0,1,1272.0,3,2
16.5,55.0,42.0,0,3191.0,4,0
24.6,56.0,14.0,0,3021.0,4,1
36.1,31.0,17.0,0,624.0,2,0
13.6,44.0,44.0,1,2394.0,2,1
27.1,79.0,58.0,0,624.0,5,2
29.6,71.0,5.0,0,357.0,0,1
26.8,59.0,23.0,0,1609.0,2,2
17.0,68.0,111.0,0,2674.0,3,1
24.3,47.0,47.0,0,3862.0,6,2
22.4,25.0,100.0,0,395.0,4,0
38.2,82.0,14.0,0,1738.0,3,0
19.5,83.0,87.0,0,2544.0,3,2
30.3,60.0,65.0,0,2466.0,4,2
19.8,90.0,78.0,0,5757.0,1,2
30.8,40.0,82.0,1,1136.0,3,2
24.1,82.0,35.0,1,311.0,2,2
23.4,50.0,40.0,0,888.0,2,0
34.7,56.0,158.0,1,1555.0,2,2
23.2,42.0,124.0,0,1104.0,1,1
17.0,85.0,24.0,1,1123.0,3,1
21.9,85.0,28.0,1,2952.0,4,2
26.4,60.0,118.0,1,2625.0,4,2
31.5,59.0,3.0,0,1771.0,3,1
15.2,92.0,113.0,0,4492.0,10,2
24.9,67.0,157.0,1,489.0,5,2
18.9,60.0,62.0,1,1217.0,5,1
15.1,26.0,90.0,0,1709.0,3,0
36.7,90.0,58.0,0,1812.0,3,1
26.3,43.0,43.0,0,506.0,5,1
18.5,74.0,184.0,0,574.0,2,1
24.0,40.0,53.0,1,1682.0,2,2
21.8,74.0,23.0,0,1013.0,3,1
21.3,56.0,68.0,0,1054.0,6,1
30.3,49.0,378.0,1,1538.0,7,2
37.0,25.0,34.0,1,1137.0,2,0
32.6,57.0,68.0,0,606.0,3,1
19.9,28.0,28.0,1,2408.0,1,0
22.7,68.0,92.0,1,1753.0,5,2
22.8,72.0,67.0,1,291.0,4,2
29.9,70.0,19.0,1,4311.0,0,2
29.8,52.0,71.0,0,1752.0,2,2
21.1,46.0,25.0,0,490.0,5,0
29.1,79.0,65.0,0,633.0,2,2
31.0,100.0,7.0,0,1952.0,3,2
28.7,58.0,68.0,1,1247.0,4,2
22.0,78.0,38.0,0,3692.0,5,2
31.9,57.0,90.0,0,984.0,1,1
30.9,63.0,141.0,0,1525.0,3,2
26.6,52.0,52.0,1,2494.0,0,2
32.2,76.0,104.0,0,784.0,2,2
32.9,26.0,17.0,0,785.0,2,0
41.6,13.0,115.0,0,3849.0,3,0
28.0,60.0,95.0,1,1157.0,3,2
28.1,86.0,116.0,0,2156.0,4,2
18.3,79.0,144.0,1,627.0,2,2
31.0,77.0,70.0,1,1015.0,2,2
25.7,100.0,25.0,1,1540.0,6,2
26.9,94.0,122.0,1,792.0,0,2
17.7,60.0,223.0,0,1040.0,3,1
21.1,56.0,14.0,0,946.0,0,0
25.4,30.0,33.0,0,1572.0,1,1
18.4,65.0,36.0,0,2132.0,7,1
31.6,99.0,104.0,0,2451.0,2,2
29.6,88.0,99.0,1,1303.0,6,2
31.4,91.0,74.0,0,406.0,4,2
26.3,66.0,144.0,0,2571.0,0,2
36.2,56.0,71.0,1,3536.0,3,2
42.0,73.0,63.0,1,675.0,2,1
26.0,81.0,55.0,0,1168.0,4,2
27.3,62.0,66.0,0,841.0,3,2
26.6,79.0,111.0,0,998.0,4,2
22.5,54.0,179.0,0,2979.0,0,1
17.0,67.0,77.0,0,3083.0,4,1
24.8,54.0,75.0,0,3893.0,4,2
31.5,67.0,163.0,1,484.0,1,2
27.4,70.0,38.0,0,2588.0,3,2
23.1,65.0,175.0,0,305.0,3,2
34.3,49.0,97.0,0,1552.0,7,1
29.7,37.0,24.0,0,2564.0,4,1
42.0,100.0,115.0,0,758.0,3,1
31.5,79.0,44.0,0,1129.0,5,2
30.3,61.0,53.0,0,473.0,5,2
25.0,85.0,55.0,0,3054.0,2,2
32.0,66.0,35.0,1,555.0,4,2
20.3,93.0,256.0,1,2725.0,3,2
27.8,52.0,144.0,1,897.0,3,2
26.4,43.0,51.0,0,1393.0,4,2
30.7,41.0,109.0,0,1952.0,5,2
29.5,58.0,40.0,1,1738.0,1,2
28.1,24.0,224.0,1,1483.0,1,2
34.7,62.0,59.0,0,674.0,2,0
36.6,49.0,147.0,0,2366.0,3,1
36.1,56.0,60.0,0,374.0,0,0
32.6,76.0,47.0,1,3569.0,3,2
29.9,76.0,87.0,1,1704.0,5,2
32.4,32.0,49.0,0,1165.0,2,0
29.9,85.0,53.0,1,1469.0,3,2
33.0,51.0,47.0,0,1376.0,4,1
26.6,22.0,98.0,0,1338.0,6,2
28.7,21.0,36.0,0,1207.0,3,1
36.2,85.0,41.0,1,654.0,5,2
32.5,72.0,30.0,0,1142.0,4,1
31.8,86.0,34.0,1,1662.0,5,2
27.4,100.0,53.0,0,2387.0,4,2
27.8,57.0,13.0,0,2303.0,2,2
21.7,91.0,30.0,1,354.0,1,2
27.4,50.0,5.0,1,1380.0,3,2
28.4,53.0,19.0,1,1213.0,2,2
29.1,82.0,40.0,1,599.0,3,2
20.1,38.0,30.0,1,1478.0,2,0
37.1,30.0,11.0,1,712.0,0,0
25.1,39.0,20.0,1,1136.0,4,2
18.7,46.0,160.0,1,2354.0,2,1
22.4,43.0,133.0,0,703.0,0,0
21.0,50.0,29.0,0,1159.0,3,0
23.0,84.0,143.0,1,1613.0,6,2
29.8,73.0,53.0,0,2284.0,1,2
33.7,57.0,69.0,0,1194.0,2,1
25.4,75.0,93.0,0,783.0,3,2
12.2,98.0,35.0,0,1900.0,1,1
18.8,74.0,40.0,0,1257.0,4,1
29.7,84.0,120.0,0,823.0,2,2
20.3,60.0,46.0,0,1892.0,4,1
26.5,79.0,66.0,1,1860.0,4,2
19.5,83.0,85.0,1,1238.0,0,2
26.3,21.0,86.0,0,1409.0,1,1
25.3,100.0,73.0,1,235.0,1,2
25.8,56.0,85.0,0,733.0,4,2
24.4,54.0,163.0,0,1409.0,0,1
18.2,63.0,102.0,1,732.0,3,1
33.1,100.0,138.0,0,1501.0,1,2
25.6,29.0,92.0,0,1429.0,3,1
32.1,79.0,87.0,0,2139.0,7,2
27.7,59.0,31.0,0,872.0,5,2
30.4,78.0,106.0,0,50.0,2,2
25.2,52.0,74.0,0,1102.0,3,1
26.6,62.0,173.0,0,544.0,0,2
22.6,51.0,118.0,0,1562.0,1,1
27.2,68.0,144.0,0,1021.0,3,2
28.5,50.0,75.0,0,2276.0,3,2
19.8,67.0,46.0,0,1468.0,4,1
28.6,73.0,23.0,0,2759.0,1,2
31.4,100.0,18.0,0,1220.0,2,2
37.3,69.0,169.0,1,3365.0,3,2
26.9,55.0,43.0,1,265.0,2,2
25.2,51.0,102.0,1,744.0,1,2
17.0,48.0,98.0,0,952.0,3,0
24.5,54.0,101.0,0,752.0,3,1
31.0,51.0,57.0,1,266.0,2,2
25.6,90.0,17.0,0,2124.0,7,2
13.2,65.0,87.0,1,1856.0,2,2
25.2,59.0,41.0,0,1121.0,3,1
26.6,68.0,174.0,0,1513.0,4,2
27.4,87.0,30.0,0,645.0,3,2
35.4,47.0,220.0,0,1653.0,4,1
30.4,62.0,72.0,0,2438.0,1,2
22.1,100.0,17.0,0,251.0,1,1
26.3,41.0,53.0,0,1402.0,2,1
21.9,48.0,37.0,1,1317.0,4,1
30.0,78.0,120.0,1,2945.0,3,2
26.4,55.0,67.0,1,3939.0,5,2
28.4,56.0,46.0,0,739.0,3,2
24.1,70.0,40.0,1,1118.0,2,2
16.6,47.0,65.0,0,2363.0,2,0
27.6,76.0,85.0,0,584.0,3,2
29.3,100.0,416.0,0,1496.0,5,2
34.8,37.0,63.0,1,4165.0,3,2
27.9,44.0,94.0,1,1477.0,4,2
25.0,100.0,37.0,1,1347.0,3,2
37.0,52.0,201.0,0,1648.0,1,0
25.8,61.0,72.0,0,1418.0,3,2
23.9,36.0,50.0,0,392.0,2,0
27.1,95.0,50.0,0,1043.0,6,2
26.5,80.0,66.0,1,456.0,4,2
23.0,70.0,76.0,1,601.0,7,2
20.3,64.0,89.0,0,1444.0,1,1
27.2,53.0,46.0,0,2897.0,5,2
17.5,61.0,94.0,1,703.0,1,1
24.6,77.0,24.0,1,1010.0,6,2
24.7,44.0,14.0,0,474.0,4,0
26.8,96.0,28.0,0,1222.0,4,2
27.9,95.0,78.0,0,948.0,2,2
24.4,82.0,141.0,0,1106.0,7,2
25.8,74.0,24.0,0,1742.0,1,2
28.1,83.0,227.0,0,265.0,2,2
26.3,100.0,127.0,0,1801.0,4,2
22.8,52.0,32.0,1,2765.0,2,2
27.2,85.0,113.0,0,2861.0,3,2
37.8,37.0,85.0,0,2100.0,2,0
27.7,70.0,48.0,1,3589.0,5,2
28.5,71.0,109.0,0,2197.0,6,2
23.7,78.0,26.0,1,1404.0,6,2
24.6,40.0,136.0,0,1199.0,1,1
22.9,60.0,72.0,1,2235.0,0,2
26.2,74.0,77.0,0,1719.0,3,2
31.4,74.0,61.0,0,252.0,2,2
26.1,65.0,247.0,0,1048.0,1,2
33.1,71.0,92.0,0,206.0,2,1
27.3,67.0,56.0,0,246.0,3,2
21.8,51.0,200.0,0,2441.0,1,1
27.1,62.0,75.0,0,1639.0,2,2
21.8,37.0,23.0,1,2252.0,6,1
22.3,60.0,53.0,0,2626.0,1,1
24.9,57.0,74.0,1,1496.0,4,2
37.8,47.0,25.0,1,1323.0,4,0
32.2,63.0,176.0,0,488.0,5,2
20.3,57.0,142.0,1,656.0,2,1
26.4,87.0,38.0,1,1599.0,5,2
33.7,89.0,85.0,0,561.0,1,1
29.9,18.0,25.0,1,2408.0,3,2
26.5,59.0,114.0,0,1289.0,3,2
16.2,63.0,66.0,0,360.0,2,0
20.4,67.0,72.0,1,1635.0,1,2
25.8,62.0,227.0,0,426.0,3,2
33.3,52.0,110.0,0,2072.0,4,1
35.3,82.0,108.0,0,763.0,3,1
23.8,76.0,94.0,0,872.0,0,2
32.2,92.0,20.0,0,2100.0,5,2
22.1,53.0,15.0,1,1255.0,0,1
30.5,38.0,93.0,0,1643.0,4,2
12.9,87.0,49.0,1,746.0,3,2
20.6,70.0,266.0,0,2455.0,3,2
20.3,52.0,22.0,1,1806.0,1,1
17.5,52.0,70.0,0,2365.0,0,0
28.2,36.0,98.0,0,1670.0,1,2
21.2,61.0,53.0,0,2062.0,4,1
20.9,58.0,38.0,0,394.0,6,0
26.3,28.0,25.0,1,749.0,2,2
19.2,36.0,3.0,1,1828.0,2,0
19.2,60.0,83.0,1,1299.0,3,1
29.7,78.0,140.0,1,2863.0,3,2
29.7,27.0,84.0,0,1703.0,3,2
33.6,52.0,62.0,0,796.0,3,0
33.3,74.0,190.0,0,806.0,3,2
19.9,99.0,91.0,0,1497.0,4,2
27.0,65.0,222.0,1,1922.0,4,2
35.9,58.0,33.0,1,1435.0,2,1
31.5,79.0,84.0,1,789.0,4,2
